Station_x,YYYY,MM,DD,HH,i-O,PSFC(Pa),T2(K),WS_950mb(m/s),WS_850mb(m/s),WS_10m(m/s),POT_2m(K),PBLH(m),Ustar(m/s),SfcWG_UPP(m/s),WG_ECMWF(m/s),WindDC(degree),Temp_grad(1km_sfc),Temp_grad(2km_sfc),Temp_grad(PBLH_sfc),Pot_temp_grad(1km_sfc),Pot_temp_grad(2km_sfc),Pot_temp_grad(PBLH_sfc),Valid_Time_x,Join_Array,Station_y,Valid_Time_y,Obs_Time,Tdiff,WG_o,Lat,Lon,ELEV(M),Terrain_height(m)
72054219160.3917,2017.0,1.0,1.0,0.0,12.0,100206.81045430228,276.502783324741,21.862079964586922,25.396578835168647,4.3070245145473764,276.3503650238111,922.8879213573628,0.4499855140310916,15.939832174129519,7.840604675715057,205.45697699259964,3.8054338898734112,3.5852781816549846,4.180618514078387,6.043314260811975,6.410867004269226,5.704994784712851,2017010100.0,72054500169_2017010100,72058736691.86348,2017010100.0,2017-01-01T00:15:00,15.01843457092543,11.7654021653071,41.38338903314309,-72.49903324739522,126.65542519997045,105.16463610363968
72032545115.86484,2017.0,1.0,1.0,0.0,12.0,99236.56233147897,275.4117172011631,21.540221595571968,25.741076317405444,5.618121685437848,276.01043849874867,712.2206152966963,0.48141118490888696,18.11524730952934,9.32147483697031,199.47998400284538,0.4400052782960674,2.9300263262907715,0.19278832704834128,9.481620414155433,7.0941138205079515,9.632440099255762,2017010100.0,72032464753_2017010100,72029244984.47984,2017010100.0,2017-01-01T00:15:00,14.914738570765389,7.682221968054182,40.441746866624825,-75.36704858179986,160.84010431789218,171.86292368696465
72054237114.21104,2017.0,1.0,1.0,0.0,12.0,100201.12512880878,276.5067209196959,21.884873284855093,25.38796147588578,4.29015989976451,276.3503201670164,921.5919331865351,0.4503502838558399,15.925572288692674,7.789738648935307,205.2948817367887,3.8305308822999047,3.570280317577361,4.1208533684311535,6.057118818576832,6.39685148499937,5.746671950884412,2017010100.0,72054500169_2017010100,72056520287.63173,2017010100.0,2017-01-01T00:15:00,14.954185180619698,11.809778095542693,41.375102604981016,-72.52211029993593,127.31094967498767,105.70292009303391
71619444510.06326,2017.0,1.0,1.0,0.0,12.0,99297.03982290557,275.95485946491374,17.963723851464163,22.95661898922108,8.283140059844618,276.52111262205796,1102.8054655212436,0.6400960961188412,15.624683640050392,13.325292821120165,213.5970521352942,7.237290148494033,6.896208485567246,7.22195778180006,2.581421221885138,2.9933128940870852,2.6619760989010173,2017010100.0,71620099999_2017010100,71622584887.71773,2017010100.0,2017-01-01T00:00:00,0.015318220537122163,13.87361884203003,44.20995362180503,-76.57848912087833,93.03173787068539,86.73701124374814
71618548478.03323,2017.0,1.0,1.0,0.0,12.0,99298.9475868195,275.95064000793866,18.023672378559052,22.971044634436335,8.294123356824127,276.51900888193643,1102.7041017681988,0.6412709993519787,15.636478932049394,13.293858325893659,213.67716370910406,7.222846425450365,6.875041477772076,7.170811449309166,2.5658892750219056,3.0123647467316315,2.585497945146624,2017010100.0,71620099999_2017010100,71619265459.58435,2017010100.0,2017-01-01T00:00:00,-0.013318636390531026,13.939874840970152,44.20982464742233,-76.60898819686771,93.03535671664312,86.12654903220374
71618747199.04935,2017.0,1.0,1.0,0.0,12.0,99291.00986922029,275.9588316328041,17.97162942094121,22.974091345302188,8.286257417086569,276.52423432592474,1102.528440178167,0.6403103692266476,15.644393632542178,13.306109827001453,213.65122022029578,7.2196746309851685,6.878062984422388,7.1843167880457575,2.583320990836914,3.0080091286246238,2.6188478847869443,2017010100.0,71620099999_2017010100,71617567451.92886,2017010100.0,2017-01-01T00:00:00,-0.06039761550005514,13.919934006062178,44.21457051234928,-76.61638049301168,93.32277750065643,85.99745722048596
72054526909.926,2017.0,1.0,1.0,0.0,12.0,100207.16660648758,276.5018976342079,21.876767618979237,25.370029302016892,4.293100191422832,276.35395299727173,925.8022205105806,0.45001969318301965,15.928934432967795,7.824718624491023,205.26506543188773,3.8137383531800353,3.5571019897230434,4.201298523470568,6.049520817392305,6.411770311164761,5.691035416428084,2017010100.0,72054500169_2017010100,72051169095.17024,2017010100.0,2017-01-01T00:15:00,15.104534950756452,11.810344952669185,41.431148017025485,-72.50698581990775,127.04363291036358,105.4834729368951
71619246064.4182,2017.0,1.0,1.0,0.0,12.0,99298.77714140202,275.95281072893334,17.961564640863365,22.96091619159654,8.321187695965493,276.51964992194075,1101.5131979293533,0.6406486231160801,15.622575168599054,13.310038717762266,213.6688414212564,7.228501210832468,6.84754247750534,7.235588512012384,2.599255559675317,2.997855329851578,2.5867221633186115,2017010100.0,71620099999_2017010100,71620168845.40706,2017010100.0,2017-01-01T00:00:00,-0.012273911328222632,13.907317767489884,44.222555914910316,-76.59600546128314,93.25988466879771,85.70428294128595
72033219063.93578,2017.0,1.0,1.0,0.0,12.0,99227.29182559432,275.4016538947085,21.552903479506302,25.730233831027874,5.587844048747058,276.00848911732436,710.6391712356959,0.4800604358744225,18.12254166941197,9.292487522149235,199.56627868770292,0.4850535676586605,2.974491243215952,0.20787562639276536,9.496566538111551,7.079523604974889,9.719331621807552,2017010100.0,72032464753_2017010100,72029774073.13516,2017010100.0,2017-01-01T00:15:00,14.98912912426639,7.700190708547038,40.447812489336215,-75.38139653662537,160.47591772071124,171.74457535488278
71620372569.3641,2017.0,1.0,1.0,0.0,12.0,99301.37426641033,275.96226951723685,17.978022944477363,22.96481408048806,8.286512572560705,276.51911385855703,1098.6707661695732,0.6400831076954094,15.620723035226842,13.332959869573513,213.76764409948774,7.20690483790005,6.886851325495525,7.226230250266343,2.563691301187584,3.000576018421896,2.6309854514554556,2017010100.0,71620099999_2017010100,71622250767.88501,2017010100.0,2017-01-01T00:00:00,0.01871501906264583,13.88169878219963,44.22486537239408,-76.6188593687071,92.90208984439175,85.54127672110579
